budget,runtime,popularity,vote_average,vote_count,original_language,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,success
24000000,137.0,16.146572,7.2,341,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65000000,100.0,20.793026,5.1,374,en,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
24000000,115.0,5.771479,6.1,67,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24000000,102.0,27.326466,6.1,721,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24000000,108.0,3.572339,5.9,111,en,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24000000,93.0,20.69219,5.9,742,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40000000,127.0,10.713521,7.6,721,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000,95.0,7.701041,5.5,160,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24000000,87.0,6.589193,5.8,92,en,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
24000000,134.0,2.753313,5.9,58,en,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
24000000,107.0,3.113009,4.7,49,en,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000000,124.0,5.566203,5.7,53,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000000,89.0,8.630825,5.0,141,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24000000,88.0,23.343839,5.3,581,en,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23000000,118.0,6.138213,6.5,55,en,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24000000,93.0,2.353441,4.1,19,en,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28000000,72.0,2.439184,6.8,26,en,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
24000000,98.0,26.324874,6.1,568,en,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24000000,119.0,49.549984,8.2,1991,ja,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23600000,88.0,57.300674,7.2,3550,en,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23000000,90.0,23.839127,5.9,512,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18000000,124.0,78.51783,8.2,5879,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19000000,118.0,33.872182,6.5,1699,en,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23000000,85.0,27.33256,6.6,546,en,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23000000,98.0,38.799596,6.4,1378,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12500000,101.0,20.317469,6.5,910,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23000000,108.0,18.493202,6.7,1789,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
23000000,97.0,7.901891,6.0,118,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23000000,126.0,53.682367,7.9,4097,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
23000000,97.0,11.183197,6.3,325,en,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25000000,99.0,8.842722,5.1,73,en,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23000000,114.0,8.976738,5.9,66,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23000000,93.0,26.257951,5.6,505,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23000000,89.0,12.777008,3.5,224,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23000000,102.0,6.921263,6.6,55,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23000000,98.0,12.869436,6.1,82,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23000000,124.0,15.676123,6.6,261,en,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
11000000,90.0,11.071522,5.8,101,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23000000,86.0,5.494047,5.9,56,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23000000,141.0,6.618149,5.5,73,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23000000,139.0,7.876883,6.5,57,cn,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000,104.0,35.169779,6.5,1343,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
22700000,96.0,39.890798,6.7,902,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22500000,112.0,22.096286,6.8,431,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22000000,127.0,41.967005,6.9,1339,en,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1
23000000,119.0,57.110486,6.5,1590,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22000000,97.0,16.234053,6.3,489,en,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
20000000,127.0,11.263361,6.5,110,en,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22000000,110.0,20.699212,6.0,428,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24000000,135.0,17.606087,7.3,385,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22000000,84.0,13.786075,4.6,304,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22000000,191.0,35.227212,7.4,716,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22000000,122.0,27.898438,7.3,508,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22000000,114.0,23.218144,5.6,354,en,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
22000000,132.0,26.071644,7.2,530,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22000000,138.0,9.175762,5.9,83,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22000000,121.0,81.829237,6.6,2512,en,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
22000000,108.0,17.7091,6.1,319,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22000000,108.0,17.772518,6.0,301,en,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22000000,131.0,5.609755,6.8,61,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22000000,83.0,10.259461,4.7,225,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26000000,105.0,30.114383,6.2,551,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22000000,90.0,12.887673,5.4,154,en,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22000000,94.0,13.410919,6.0,223,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22000000,104.0,21.865021,6.4,480,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30000000,106.0,9.448517,5.4,201,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22000000,106.0,39.006187,5.7,1309,en,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22000000,98.0,6.404571,5.3,72,en,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22000000,100.0,35.737655,6.4,875,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22000000,95.0,4.365196,6.1,77,en,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22000000,106.0,14.925633,6.2,239,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22000000,104.0,14.725467,4.2,305,en,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
70000000,77.0,8.792054,3.8,48,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25000000,96.0,25.002715,5.2,559,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21000000,145.0,13.906611,7.2,277,nl,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
22000000,116.0,13.960945,7.2,212,fr,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2000000,100.0,16.668854,5.5,224,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22000000,92.0,48.784734,6.2,659,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22000000,121.0,9.088209,7.4,98,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22000000,105.0,12.445176,5.2,192,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22000000,116.0,29.230298,6.5,720,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25000000,119.0,18.961323,6.5,501,en,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21500000,117.0,12.819447,7.0,239,en,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22000000,106.0,14.866351,6.0,122,es,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17000000,111.0,15.013386,5.6,546,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18000000,136.0,8.700565,5.5,139,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
21000000,81.0,27.197799,7.1,893,en,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9000000,90.0,20.410354,6.9,497,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000000,96.0,10.207065,5.1,184,en,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
32000000,106.0,5.683281,6.3,123,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21000000,122.0,63.599973,6.9,4742,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21000000,123.0,17.746981,7.5,356,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21000000,92.0,34.433521,6.6,1692,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20000000,115.0,26.21425,6.4,497,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21000000,104.0,4.781538,5.1,76,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
17000000,98.0,10.13559,6.7,189,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21000000,120.0,5.815881,5.8,65,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000000,117.0,8.982335,6.5,52,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30000000,127.0,33.649652,6.6,840,en,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
21000000,91.0,13.847872,6.3,276,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,114.0,4.189378,5.9,41,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000000,97.0,21.928025,6.7,475,en,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
18000000,115.0,68.159596,7.7,3854,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18000000,120.0,81.487685,6.3,2395,en,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,135.0,52.456505,7.2,1098,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38000000,90.0,9.662715,5.0,150,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20000000,100.0,25.28436,6.1,613,en,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,105.0,8.351385,5.4,183,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19000000,119.0,18.174804,8.1,4443,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20000000,94.0,21.815122,6.5,728,en,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20000000,94.0,20.99174,6.4,428,en,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,116.0,19.636044,5.9,406,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
20000000,91.0,12.25264,4.9,209,en,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13000000,112.0,49.975409,7.4,3092,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
32000000,95.0,13.590677,5.2,221,en,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
20000000,97.0,21.657563,5.0,500,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35000000,108.0,43.057323,6.7,1414,en,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18000000,101.0,16.470895,5.4,442,en,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37000000,109.0,28.703007,6.3,679,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,115.0,40.903931,6.7,934,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,117.0,22.001408,6.7,383,en,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,134.0,95.9229,7.9,3674,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20000000,118.0,4.748929,6.2,116,en,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
20000000,121.0,2.986286,6.1,29,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20000000,105.0,47.51363,7.5,3601,en,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
20000000,110.0,53.161905,7.6,2562,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1800000,104.0,15.978136,7.4,422,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20000000,100.0,42.512296,6.3,1252,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,83.0,10.098722,3.6,222,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,72.0,15.341196,6.1,290,en,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
20000000,127.0,29.023184,7.4,817,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20000000,72.0,19.819893,5.6,269,en,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,89.0,11.62423,4.6,191,en,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
20000000,96.0,22.049787,5.8,381,en,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
30000000,77.0,9.829859,6.3,143,en,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,123.0,29.295801,6.7,1261,en,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
20000000,111.0,14.136476,6.8,276,en,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,86.0,6.064638,3.2,326,en,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,128.0,41.503588,7.8,2686,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
20000000,110.0,20.495749,5.9,292,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20000000,102.0,13.906944,5.2,283,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
20000000,124.0,2.003047,6.0,24,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20000000,115.0,11.203335,5.8,129,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
20000000,98.0,8.265317,6.1,131,en,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
20000000,104.0,18.632156,5.8,481,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20000000,127.0,6.92592,7.0,114,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,82.0,17.165039,4.2,315,en,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25000000,143.0,25.785925,6.9,1055,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19800000,103.0,20.311684,6.5,505,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,104.0,20.975165,7.0,435,en,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32000000,98.0,26.509175,6.6,660,en,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20000000,92.0,26.497025,5.3,465,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
20000000,86.0,36.819044,4.6,793,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,158.0,7.902536,6.2,63,en,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
20000000,128.0,30.909699,7.1,612,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20000000,107.0,16.663797,5.7,295,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35000000,91.0,27.724913,5.3,531,en,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
19000000,108.0,17.971883,6.0,328,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,108.0,25.041992,6.3,444,en,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20000000,113.0,14.857884,6.3,257,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30000000,113.0,23.982956,7.0,628,en,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
20000000,87.0,12.458131,4.7,171,en,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
20000000,101.0,3.996392,5.8,63,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20000000,112.0,30.387754,6.6,697,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20000000,108.0,56.481487,7.9,3652,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
20000000,105.0,19.962713,6.0,368,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20000000,109.0,18.666876,6.3,363,en,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20000000,109.0,55.964605,6.7,1778,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20000000,98.0,28.019226,6.0,634,en,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
20000000,104.0,16.176976,5.9,525,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20000000,109.0,17.237143,6.0,593,en,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9000000,100.0,4.34503,5.3,155,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
20000000,88.0,12.300789,5.3,124,en,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,97.0,15.804814,5.2,288,en,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
40000000,89.0,4.100942,5.1,44,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,106.0,12.309715,6.7,175,en,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
20000000,96.0,62.933899,7.1,2181,en,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20000000,115.0,16.074397,6.3,299,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20000000,108.0,17.016284,5.8,255,en,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
806948,109.0,93.067866,8.2,2320,en,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
20000000,101.0,17.145287,5.4,220,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20000000,103.0,27.256849,6.7,542,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20000000,113.0,7.878177,5.6,130,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000000,98.0,0.173964,4.9,7,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,121.0,14.370111,6.8,260,en,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20000000,114.0,11.090254,6.5,52,en,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,124.0,20.82778,7.1,334,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000000,148.0,43.644978,7.8,3045,en,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,100.0,8.244324,5.6,111,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000000,94.0,23.292761,5.0,432,en,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
19000000,108.0,64.181668,6.9,1603,en,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
20000000,99.0,13.658985,7.2,831,cn,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35000000,88.0,6.908351,4.3,20,en,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,128.0,10.446722,7.3,394,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,124.0,32.243357,7.2,918,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20000000,84.0,9.149089,5.8,52,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20000000,101.0,5.596835,5.3,83,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000000,120.0,10.50098,7.0,167,en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,199.0,3.011205,6.5,41,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19500000,111.0,15.012237,6.2,336,en,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25000000,87.0,16.238961,3.0,240,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,88.0,15.21229,5.5,208,en,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20000000,97.0,6.397042,6.5,125,en,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20000000,106.0,19.220789,6.2,671,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20000000,95.0,35.232278,5.8,715,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
40000000,99.0,9.842771,4.8,139,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,96.0,35.542809,5.9,861,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20000000,123.0,3.476925,6.1,12,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,101.0,5.133744,6.4,81,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20000000,101.0,14.031377,6.0,289,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,96.0,17.227376,6.1,139,en,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20000000,108.0,15.66135,5.7,220,en,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20000000,116.0,19.705311,6.7,641,en,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
20000000,115.0,29.371987,5.6,797,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20000000,96.0,11.352693,7.3,187,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,98.0,7.553773,5.4,62,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000000,100.0,30.477114,6.3,950,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,106.0,9.927018,5.6,105,en,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
