budget,runtime,genres,popularity,original_language,vote_average,vote_count,budget_missing,success_score,success,release_year,era,release_month,is_summer_release,is_holiday_release,num_genres,is_english
68000000,116.0,"['Thriller', 'Action', 'Romance', 'Science Fiction', 'Adventure']",20.913852,en,5.9,302,0,42.7,1,1997,Moderne (1980-1999),4,0,0,5,1
92000000,126.0,"['Action', 'Crime', 'Thriller']",27.166757,en,6.8,579,0,48.18,1,2001,2000s (2000-2009),11,0,1,3,1
90000000,114.0,['Science Fiction'],16.058284,en,5.7,369,0,37.83,1,2000,2000s (2000-2009),3,0,0,1,1
90000000,96.0,"['Animation', 'Adventure', 'Comedy', 'Family']",46.200042,en,6.5,2166,0,59.77,1,2011,2010s+ (2010+),4,0,0,4,1
100000000,131.0,"['Comedy', 'Science Fiction']",24.939295,en,6.9,963,0,46.7,1,1999,Moderne (1980-1999),12,0,1,2,1
90000000,104.0,"['Science Fiction', 'Action', 'Drama', 'Thriller']",19.836124,en,5.2,376,0,33.18,0,1997,Moderne (1980-1999),4,0,0,4,1
90000000,107.0,"['Crime', 'Thriller', 'Drama']",15.350451,en,5.9,290,0,41.63,1,1997,Moderne (1980-1999),3,0,0,3,1
100000000,138.0,"['Drama', 'History', 'Thriller']",15.625949,en,6.1,264,0,39.22,0,2002,2000s (2000-2009),7,1,0,3,1
20000000,129.0,"['Adventure', 'Fantasy', 'Action']",31.802807,en,6.6,650,0,54.65,1,1982,Moderne (1980-1999),4,0,0,3,1
88000000,144.0,"['Romance', 'Drama', 'History']",24.100863,en,7.3,616,0,49.91,1,2005,2000s (2000-2009),6,1,0,3,1
90000000,110.0,"['Fantasy', 'Action', 'Family']",3.593349,en,5.4,50,0,33.3,0,2010,2010s+ (2010+),11,0,1,3,1
87000000,141.0,"['Drama', 'History']",14.824166,en,6.7,216,0,46.8,1,2003,2000s (2000-2009),7,1,0,2,1
92000000,113.0,"['Action', 'Adventure', 'Drama']",32.079995,en,6.1,950,0,55.93,1,1996,Moderne (1980-1999),5,0,0,3,1
90000000,143.0,"['Adventure', 'Drama']",57.739713,en,7.5,3218,0,65.1,2,2000,2000s (2000-2009),12,0,1,2,1
100000000,108.0,"['Animation', 'Comedy']",37.272385,en,5.9,1410,0,50.66,1,2006,2000s (2000-2009),11,0,1,2,1
75000000,108.0,"['Action', 'Drama', 'Thriller']",53.213931,en,7.2,2825,0,60.06,2,2004,2000s (2000-2009),7,1,0,3,1
85000000,124.0,"['Action', 'Thriller']",36.38795,en,6.2,840,0,51.96,1,1997,Moderne (1980-1999),7,1,0,2,1
85000000,116.0,"['Thriller', 'Crime']",60.929352,en,7.2,3783,0,65.2,2,2001,2000s (2000-2009),12,0,1,2,1
75000000,110.0,"['Adventure', 'Action', 'Thriller']",36.605246,en,5.6,924,0,42.55,1,2011,2010s+ (2010+),8,1,0,3,1
85000000,91.0,"['Animation', 'Comedy', 'Family', 'Fantasy']",56.257411,en,6.8,2566,0,59.07,1,2012,2010s+ (2010+),9,0,0,4,1
85000000,107.0,"['Comedy', 'Family', 'Fantasy', 'Romance']",29.21998,en,6.6,1449,0,54.54,1,2007,2000s (2000-2009),11,0,1,4,1
85000000,115.0,"['Action', 'Thriller']",34.773106,en,6.3,1345,0,48.62,1,2012,2010s+ (2010+),2,0,0,2,1
85000000,100.0,"['Comedy', 'Family']",9.895061,en,5.1,313,0,38.07,1,2000,2000s (2000-2009),10,0,0,2,1
75000000,104.0,"['Action', 'Comedy']",36.743324,en,5.8,932,0,44.59,1,2011,2010s+ (2010+),11,0,1,2,1
85000000,136.0,"['Comedy', 'Romance']",44.967453,en,6.7,1225,0,51.55,1,2006,2000s (2000-2009),12,0,1,2,1
90000000,132.0,"['Action', 'Drama', 'Thriller']",41.207568,en,6.7,1240,0,52.68,1,1998,Moderne (1980-1999),11,0,1,3,1
85000000,121.0,"['Comedy', 'Romance']",16.479851,en,6.2,360,0,46.58,1,2009,2000s (2000-2009),12,0,1,2,1
85000000,122.0,"['Crime', 'Thriller']",42.069993,en,6.5,1999,0,54.19,1,2007,2000s (2000-2009),6,1,0,2,1
85000000,83.0,"['Adventure', 'Animation', 'Family']",26.61951,en,6.1,656,0,46.23,1,2006,2000s (2000-2009),9,0,0,3,1
68000000,131.0,['War'],41.273567,en,7.2,999,0,51.61,1,2001,2000s (2000-2009),3,0,0,1,1
85000000,104.0,"['Adventure', 'Action', 'Comedy', 'Thriller']",24.107835,en,6.4,514,0,43.67,1,2003,2000s (2000-2009),9,0,0,4,1
85000000,130.0,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",32.044191,en,6.1,712,0,44.65,1,1993,Moderne (1980-1999),6,1,0,5,1
85000000,145.0,"['Drama', 'History', 'Romance']",16.595874,en,7.3,652,0,51.19,1,2005,2000s (2000-2009),12,0,1,3,1
85000000,104.0,"['Action', 'Crime', 'Drama', 'Thriller']",8.282876,en,6.1,1705,0,43.02,1,2006,2000s (2000-2009),6,1,0,4,1
23000000,97.0,"['Drama', 'Animation', 'Family', 'Comedy']",19.83683,en,6.7,333,1,42.18,0,2011,2010s+ (2010+),2,0,0,4,1
85000000,108.0,"['Action', 'Thriller', 'Drama']",18.827753,en,5.5,427,0,37.65,1,2002,2000s (2000-2009),2,0,0,3,1
23000000,123.0,"['Drama', 'Music']",5.159407,en,7.3,85,1,49.25,1,1979,Classique (< 1980),12,0,1,2,1
85000000,106.0,"['Adventure', 'Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Family']",48.126297,en,5.5,1114,0,44.27,1,2012,2010s+ (2010+),3,0,0,6,1
60000000,112.0,"['Action', 'Adventure', 'Comedy']",38.885195,en,7.2,2126,0,49.47,1,2010,2010s+ (2010+),7,1,0,3,1
60000000,136.0,"['Action', 'Thriller', 'Adventure', 'Science Fiction']",29.211255,en,5.4,516,0,39.03,1,2003,2000s (2000-2009),3,0,0,4,1
84000000,106.0,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']",17.783361,en,4.7,332,0,34.38,1,2000,2000s (2000-2009),7,1,0,4,1
84000000,88.0,"['Mystery', 'Adventure', 'Comedy']",31.435539,en,5.4,820,0,45.39,1,2002,2000s (2000-2009),6,1,0,3,1
50000000,95.0,"['Action', 'Science Fiction']",57.673932,en,6.6,1940,0,47.83,1,2012,2010s+ (2010+),9,0,0,2,1
82500000,107.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",41.176631,en,6.0,2104,0,48.76,1,2006,2000s (2000-2009),6,1,0,4,1
8000000,120.0,"['Horror', 'Comedy', 'Fantasy']",13.661289,en,6.7,226,0,49.45,1,1982,Moderne (1980-1999),11,0,1,3,1
85000000,82.0,"['Comedy', 'Family']",11.77398,en,4.9,119,0,34.55,1,2010,2010s+ (2010+),7,1,0,2,1
85000000,88.0,"['Adventure', 'Fantasy', 'Science Fiction']",21.218,en,5.9,1799,0,45.37,1,2008,2000s (2000-2009),2,0,0,3,1
85000000,120.0,"['Adventure', 'Fantasy', 'Science Fiction']",58.57976,en,6.5,1527,0,50.52,1,2008,2000s (2000-2009),7,1,0,3,1
65000000,157.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",51.970905,en,7.3,2023,0,52.91,1,2007,2000s (2000-2009),3,0,0,4,1
82000000,123.0,['Science Fiction'],18.447479,en,5.7,595,0,39.56,1,2000,2000s (2000-2009),11,0,1,1,1
80000000,101.0,"['Fantasy', 'Comedy']",109.684788,en,6.4,3012,0,66.57,2,2003,2000s (2000-2009),5,0,0,2,1
80000000,103.0,"['Thriller', 'Adventure', 'Action']",77.580661,en,6.0,2926,0,54.05,1,2010,2010s+ (2010+),8,1,0,3,1
80000000,110.0,"['Adventure', 'Action', 'Thriller']",75.290998,en,6.7,2631,0,64.89,2,1996,Moderne (1980-1999),5,0,0,3,1
80000000,102.0,['Comedy'],58.040149,en,6.2,3739,0,52.55,1,2011,2010s+ (2010+),5,0,0,1,1
80000000,126.0,"['Action', 'Fantasy']",59.113174,en,6.6,1673,0,56.01,1,1992,Moderne (1980-1999),6,1,0,2,1
80000000,83.0,"['Comedy', 'Animation', 'Family']",36.32705,en,6.3,1074,0,54.31,1,2006,2000s (2000-2009),4,0,0,3,1
80000000,85.0,"['Animation', 'Family']",55.659988,en,7.1,1314,0,53.63,1,2002,2000s (2000-2009),6,1,0,2,1
85000000,97.0,"['Comedy', 'Family', 'Fantasy']",14.132583,en,5.8,288,0,41.3,1,2006,2000s (2000-2009),12,0,1,3,1
75000000,120.0,"['Action', 'Drama', 'Romance']",34.070054,en,5.9,855,0,44.43,1,1998,Moderne (1980-1999),5,0,0,3,1
84000000,116.0,"['Action', 'Comedy', 'Crime', 'Thriller']",44.34333,en,6.4,1526,0,42.83,0,2013,2010s+ (2010+),7,1,0,4,1
82000000,113.0,"['Comedy', 'Drama']",26.065735,en,6.2,785,0,46.77,1,2005,2000s (2000-2009),5,0,0,2,1
75000000,87.0,"['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']",23.473004,en,5.4,484,0,48.46,1,2011,2010s+ (2010+),12,0,1,5,1
80000000,100.0,['Comedy'],45.589568,en,5.8,1155,0,48.62,1,2013,2010s+ (2010+),7,1,0,1,1
80000000,110.0,"['Action', 'Comedy', 'Thriller']",23.496054,en,6.0,1051,0,47.0,1,2008,2000s (2000-2009),6,1,0,3,1
80000000,128.0,"['Drama', 'Comedy', 'Romance']",16.939441,en,6.3,410,0,49.5,1,2003,2000s (2000-2009),12,0,1,3,1
80000000,88.0,"['Comedy', 'Romance', 'Drama']",19.500893,en,5.3,331,0,39.89,1,2008,2000s (2000-2009),11,0,1,3,1
75000000,91.0,"['Animation', 'Comedy', 'Family', 'Science Fiction']",29.558157,en,6.0,1333,0,49.38,1,2005,2000s (2000-2009),3,0,0,4,1
80000000,138.0,"['Action', 'Crime', 'Science Fiction', 'Thriller']",46.075037,en,6.8,1583,0,54.62,1,1997,Moderne (1980-1999),6,1,0,4,1
80000000,99.0,"['Fantasy', 'Comedy', 'Family', 'Romance']",23.531721,en,5.9,901,0,45.74,1,2008,2000s (2000-2009),12,0,1,4,1
80000000,117.0,"['Thriller', 'Crime', 'Drama']",49.078546,en,7.3,1077,0,55.5,1,2002,2000s (2000-2009),7,1,0,3,1
80000000,117.0,"['Romance', 'Comedy']",37.02665,en,6.3,1543,0,49.56,1,2011,2010s+ (2010+),2,0,0,2,1
75000000,115.0,"['Action', 'Thriller', 'Crime']",45.154631,en,6.5,1270,0,52.48,1,1997,Moderne (1980-1999),6,1,0,3,1
80000000,118.0,"['Mystery', 'Thriller', 'Action']",46.887983,en,6.3,1018,0,49.17,1,2008,2000s (2000-2009),9,0,0,3,1
79000000,154.0,['Drama'],24.598479,en,6.7,533,0,49.23,1,2003,2000s (2000-2009),12,0,1,1,1
80000000,118.0,"['Action', 'Thriller', 'Science Fiction']",32.363538,en,6.6,2164,0,48.73,1,2010,2010s+ (2010+),1,0,0,3,1
80000000,93.0,"['Comedy', 'Family', 'Science Fiction']",11.50396,en,5.3,695,0,39.62,1,1997,Moderne (1980-1999),11,0,1,3,1
80000000,113.0,"['Horror', 'Thriller', 'Fantasy', 'Mystery']",19.375768,en,5.2,369,0,36.56,1,1999,Moderne (1980-1999),7,1,0,4,1
80000000,88.0,"['Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",36.125715,en,6.5,1288,0,52.0,1,1996,Moderne (1980-1999),11,0,1,5,1
23000000,93.0,"['Action', 'Comedy', 'Crime', 'Mystery', 'Family']",25.450534,en,5.6,550,1,36.15,0,2006,2000s (2000-2009),1,0,0,5,1
80000000,104.0,"['Drama', 'Science Fiction', 'Thriller']",41.890722,en,5.2,1043,0,44.13,1,2008,2000s (2000-2009),12,0,1,3,1
75000000,135.0,"['Action', 'Drama', 'Mystery', 'Thriller']",22.179658,en,6.5,431,0,46.7,1,1997,Moderne (1980-1999),8,1,0,4,1
70000000,98.0,"['Action', 'Adventure', 'Comedy', 'Romance']",18.264635,en,5.6,332,0,42.46,1,1998,Moderne (1980-1999),6,1,0,4,1
80000000,80.0,"['Comedy', 'Family', 'Animation', 'Adventure']",11.187696,en,5.2,220,0,39.88,1,2010,2010s+ (2010+),12,0,1,4,1
80000000,83.0,"['Western', 'Animation', 'Adventure', 'Comedy', 'Family']",41.670544,en,7.4,831,0,53.16,1,2002,2000s (2000-2009),5,0,0,5,1
80000000,102.0,"['Comedy', 'Romance', 'Family']",27.46264,en,5.3,498,0,40.92,1,2011,2010s+ (2010+),7,1,0,3,1
80000000,130.0,"['Adventure', 'Family', 'Science Fiction']",17.455024,en,5.0,388,0,36.85,1,1998,Moderne (1980-1999),4,0,0,3,1
80000000,129.0,"['Drama', 'Thriller', 'Mystery']",21.394281,en,6.2,393,0,42.94,1,2004,2000s (2000-2009),7,1,0,3,1
23000000,117.0,"['Romance', 'Drama']",0.605645,en,8.0,1,1,48.06,0,1998,Moderne (1980-1999),4,0,0,2,1
80000000,89.0,"['Animation', 'Comedy', 'Family']",61.692197,en,6.7,1497,0,64.12,2,2015,2010s+ (2010+),9,0,0,3,1
80000000,74.0,"['Animation', 'Family', 'Music']",14.530946,en,7.0,292,0,46.86,1,1999,Moderne (1980-1999),12,0,1,3,1
80000000,96.0,"['Science Fiction', 'Adventure', 'Action']",25.978555,en,5.8,631,0,42.04,1,2002,2000s (2000-2009),3,0,0,3,1
90000000,114.0,"['Action', 'Adventure', 'Family', 'Fantasy']",6.643778,en,5.9,208,0,36.06,0,1998,Moderne (1980-1999),12,0,1,4,1
102000000,99.0,"['Action', 'Crime', 'Thriller']",36.788745,en,6.1,932,0,44.6,1,2001,2000s (2000-2009),6,1,0,3,1
75000000,129.0,"['Action', 'Adventure']",31.054334,en,5.9,893,0,44.2,1,2005,2000s (2000-2009),10,0,0,2,1
85000000,113.0,"['Drama', 'Fantasy', 'Romance']",21.891078,en,6.8,577,0,45.51,1,1998,Moderne (1980-1999),10,0,0,3,1
85000000,90.0,"['Comedy', 'Fantasy', 'Romance']",18.335992,en,5.2,438,0,33.03,0,2000,2000s (2000-2009),11,0,1,3,1
88000000,118.0,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Thriller']",40.138009,en,5.6,818,0,41.2,1,2005,2000s (2000-2009),8,1,0,5,1
70000000,106.0,"['Comedy', 'Fantasy', 'Science Fiction']",44.090535,en,6.1,1509,0,45.35,1,1996,Moderne (1980-1999),12,0,1,3,1
23000000,81.0,"['Mystery', 'Drama', 'Horror']",3.300061,fr,6.4,47,1,38.73,0,2015,2010s+ (2010+),9,0,0,3,0
23000000,117.0,"['Action', 'Adventure', 'Drama']",20.632673,en,6.7,349,1,47.91,1,1997,Moderne (1980-1999),9,0,0,3,1
80000000,89.0,"['Action', 'Science Fiction', 'Thriller']",36.664991,en,5.9,1195,0,43.66,1,2009,2000s (2000-2009),9,0,0,3,1
80000000,145.0,"['Drama', 'Thriller']",18.26121,en,6.9,189,0,44.52,0,2000,2000s (2000-2009),12,0,1,2,1
80000000,115.0,"['Action', 'Adventure', 'Thriller']",16.681269,en,5.8,378,0,42.44,1,1996,Moderne (1980-1999),12,0,1,3,1
80000000,87.0,"['Animation', 'Family', 'Adventure']",10.088006,en,5.2,133,0,36.95,1,2013,2010s+ (2010+),12,0,1,3,1
44000000,118.0,"['Action', 'Science Fiction', 'War']",7.89147,en,3.0,255,0,20.25,0,2000,2000s (2000-2009),5,0,0,3,1
80000000,90.0,"['Animation', 'Comedy', 'Family']",16.715631,en,5.6,297,0,37.84,1,2003,2000s (2000-2009),11,0,1,3,1
80000000,112.0,"['Drama', 'Music', 'Romance']",9.357734,en,5.1,165,0,33.55,1,2009,2000s (2000-2009),12,0,1,3,1
80000000,116.0,"['Action', 'Adventure', 'Science Fiction']",11.22268,en,5.4,318,0,34.25,0,2003,2000s (2000-2009),11,0,1,3,1
90000000,92.0,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",11.356079,en,5.2,305,0,34.64,1,1998,Moderne (1980-1999),11,0,1,5,1
90000000,106.0,"['Fantasy', 'Action', 'Adventure']",52.612025,en,5.7,1316,0,44.36,1,2015,2010s+ (2010+),10,0,0,3,1
80000000,106.0,"['Thriller', 'Action', 'Science Fiction']",13.800656,en,5.4,267,0,35.03,0,2000,2000s (2000-2009),11,0,1,3,1
86000000,94.0,"['Adventure', 'Fantasy', 'Animation', 'Family']",27.097932,en,6.0,639,0,42.48,1,2006,2000s (2000-2009),12,0,1,4,1
23000000,84.0,"['Documentary', 'Family']",10.706613,en,7.3,111,1,47.4,1,2009,2000s (2000-2009),10,0,0,2,1
80000000,110.0,"['Thriller', 'Science Fiction', 'Adventure', 'Action']",7.342892,en,4.8,111,0,29.76,0,2005,2000s (2000-2009),5,0,0,4,1
130000000,105.0,"['Action', 'Adventure', 'History', 'Romance', 'Drama']",50.561849,en,5.2,1267,0,38.98,1,2014,2010s+ (2010+),2,0,0,5,1
8000000,89.0,"['Comedy', 'Animation']",0.719996,es,5.3,9,0,31.87,0,2015,2010s+ (2010+),10,0,0,2,0
60000000,135.0,"['Drama', 'Romance']",59.248437,en,7.7,3009,0,67.8,2,2001,2000s (2000-2009),12,0,1,2,1
79000000,94.0,"['Adventure', 'Action', 'Science Fiction']",40.723459,en,5.8,1030,0,52.38,1,2012,2010s+ (2010+),1,0,0,3,1
78000000,95.0,"['Animation', 'Family', 'Comedy']",41.247402,en,6.4,915,0,52.08,1,2013,2010s+ (2010+),9,0,0,3,1
78000000,124.0,"['Crime', 'Thriller', 'Horror']",10.083905,en,6.7,1115,0,49.25,1,2002,2000s (2000-2009),9,0,0,3,1
100000000,136.0,"['Western', 'Adventure']",16.759252,en,6.5,318,0,43.92,1,2004,2000s (2000-2009),3,0,0,2,1
79000000,91.0,['Comedy'],22.132418,en,4.1,604,0,32.5,1,2011,2010s+ (2010+),11,0,1,1,1
76000000,107.0,"['Action', 'Crime', 'Thriller']",10.520961,en,6.2,2028,0,47.58,1,2003,2000s (2000-2009),6,1,0,3,1
64000000,92.0,"['Adventure', 'Animation', 'Fantasy']",35.384423,en,7.6,756,0,53.71,1,2015,2010s+ (2010+),7,1,0,3,1
80000000,99.0,"['Science Fiction', 'Thriller']",15.673154,en,5.7,359,0,36.33,0,2007,2000s (2000-2009),8,1,0,2,1
76000000,88.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",8.981427,en,3.9,87,0,25.69,0,2000,2000s (2000-2009),6,1,0,5,1
78000000,110.0,"['Fantasy', 'Action', 'Thriller', 'Science Fiction']",47.436675,en,5.7,1155,0,45.84,1,2003,2000s (2000-2009),7,1,0,4,1
73000000,129.0,"['Adventure', 'Action', 'Science Fiction']",2.502487,en,6.2,2487,0,46.86,1,1997,Moderne (1980-1999),5,0,0,3,1
75000000,86.0,"['Family', 'Animation']",48.110909,en,6.6,3237,0,65.72,2,2005,2000s (2000-2009),5,0,0,2,1
76000000,109.0,"['Drama', 'Action', 'Thriller', 'Science Fiction']",35.387874,en,7.4,2071,0,50.7,1,2006,2000s (2000-2009),9,0,0,4,1
75000000,104.0,"['Adventure', 'Action', 'Science Fiction']",4.66891,en,6.8,4097,0,53.12,1,2000,2000s (2000-2009),7,1,0,3,1
75000000,110.0,"['Action', 'Thriller', 'Crime']",73.82289,en,6.4,2528,0,56.11,1,2008,2000s (2000-2009),6,1,0,3,1
75000000,136.0,"['Action', 'Adventure', 'Thriller']",51.469576,en,6.9,1456,0,59.95,1,1996,Moderne (1980-1999),6,1,0,3,1
75000000,99.0,"['Comedy', 'Romance']",61.437586,en,6.6,2105,0,53.6,1,2004,2000s (2000-2009),2,0,0,2,1
50000000,117.0,"['Family', 'Comedy', 'Music', 'Romance']",31.160542,en,6.5,709,0,47.54,1,2007,2000s (2000-2009),7,1,0,4,1
80000000,114.0,"['Horror', 'Mystery', 'Thriller']",15.761384,en,4.7,183,0,32.7,1,2004,2000s (2000-2009),8,1,0,3,1
75000000,78.0,"['Action', 'Adventure', 'Comedy', 'Family']",17.561955,en,4.3,318,0,27.56,0,1999,Moderne (1980-1999),7,1,0,4,1
80000000,102.0,['Comedy'],38.864027,en,6.0,1705,0,50.07,1,2010,2010s+ (2010+),6,1,0,1,1
60000000,128.0,"['Comedy', 'Drama']",57.753914,en,7.0,1910,0,58.75,1,2004,2000s (2000-2009),6,1,0,2,1
35000000,100.0,"['Comedy', 'Family']",13.25753,en,5.7,202,0,41.79,1,2009,2000s (2000-2009),1,0,0,2,1
75000000,124.0,"['Action', 'Adventure', 'Thriller']",13.318744,en,5.9,283,0,45.36,1,2000,2000s (2000-2009),12,0,1,3,1
75000000,102.0,"['Comedy', 'Drama', 'History']",18.70031,en,6.5,338,0,45.63,1,2007,2000s (2000-2009),12,0,1,3,1
75000000,90.0,"['Animation', 'Action', 'Comedy', 'Family']",47.094369,en,5.8,1557,0,54.2,1,2004,2000s (2000-2009),9,0,0,4,1
70000000,134.0,['Drama'],14.486311,en,6.6,284,0,47.69,1,2006,2000s (2000-2009),12,0,1,1,1
53000000,118.0,"['Comedy', 'Crime']",18.61472,en,5.4,292,0,39.65,1,2005,2000s (2000-2009),3,0,0,2,1
70000000,164.0,"['Drama', 'Action', 'History', 'Thriller']",29.035222,en,6.9,696,0,49.89,1,2005,2000s (2000-2009),12,0,1,4,1
70000000,121.0,"['Action', 'Drama', 'War']",27.055085,en,6.4,573,0,44.78,1,2003,2000s (2000-2009),3,0,0,3,1
75000000,100.0,"['Action', 'Comedy', 'Thriller', 'Romance']",23.004607,en,5.7,772,0,40.43,1,2010,2010s+ (2010+),6,1,0,4,1
75000000,116.0,"['Comedy', 'Action', 'Adventure']",48.744209,en,7.1,2265,0,51.8,1,2015,2010s+ (2010+),8,1,0,3,1
80000000,130.0,['Comedy'],14.209329,en,5.8,369,0,38.28,1,2004,2000s (2000-2009),12,0,1,1,1
75000000,91.0,"['Animation', 'Comedy', 'Family', 'Fantasy']",36.368839,en,6.3,874,0,47.04,1,2006,2000s (2000-2009),7,1,0,4,1
75000000,123.0,"['Action', 'Comedy', 'Crime', 'Romance']",24.353302,en,6.2,302,0,42.34,1,2001,2000s (2000-2009),10,0,0,4,1
55000000,134.0,"['Action', 'Adventure', 'Drama', 'Romance']",19.143321,en,5.9,311,0,44.27,1,1995,Moderne (1980-1999),7,1,0,4,1
75000000,148.0,"['Drama', 'History', 'Romance']",13.327372,en,6.4,197,0,39.73,0,1999,Moderne (1980-1999),12,0,1,3,1
75000000,110.0,"['Fantasy', 'Action', 'Drama']",37.917002,en,5.7,880,0,47.07,1,2011,2010s+ (2010+),11,0,1,3,1
52000000,113.0,"['Mystery', 'Drama', 'Thriller', 'Crime']",23.663713,en,6.2,512,0,44.06,1,2005,2000s (2000-2009),3,0,0,4,1
75000000,94.0,"['Animation', 'Action', 'Science Fiction', 'Family', 'Adventure']",14.44381,en,6.3,313,0,40.71,0,2000,2000s (2000-2009),6,1,0,5,1
75000000,116.0,"['Action', 'Adventure', 'Comedy', 'Thriller']",10.605084,en,5.0,166,0,33.11,1,2003,2000s (2000-2009),6,1,0,4,1
75000000,99.0,"['Action', 'War', 'Science Fiction']",11.873856,en,6.1,221,0,38.37,0,1998,Moderne (1980-1999),10,0,0,3,1
23000000,84.0,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",12.708963,en,5.8,282,1,36.83,0,2009,2000s (2000-2009),9,0,0,5,1
75000000,93.0,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Comedy']",8.098369,en,4.3,78,0,26.83,0,2001,2000s (2000-2009),2,0,0,5,1
45000000,113.0,"['Action', 'Adventure', 'Drama', 'Thriller']",20.374308,en,5.7,276,0,37.64,0,2004,2000s (2000-2009),12,0,1,4,1
75000000,106.0,"['Science Fiction', 'Thriller', 'Drama']",42.006908,en,6.9,1946,0,55.53,1,2000,2000s (2000-2009),11,0,1,3,1
82000000,110.0,"['Action', 'Fantasy', 'Thriller']",39.127082,en,5.9,1623,0,42.6,1,2011,2010s+ (2010+),3,0,0,3,1
73000000,98.0,"['Crime', 'Mystery']",20.790703,en,5.8,327,0,41.15,1,1998,Moderne (1980-1999),8,1,0,2,1
75000000,134.0,['Science Fiction'],18.65988,en,5.8,476,0,37.19,0,1998,Moderne (1980-1999),2,0,0,1,1
73000000,97.0,"['Family', 'Animation']",45.720894,en,5.9,1022,0,54.35,1,2016,2010s+ (2010+),5,0,0,2,1
70000000,112.0,"['Romance', 'Comedy', 'Adventure']",21.789615,en,5.4,444,0,39.35,1,2008,2000s (2000-2009),2,0,0,3,1
75000000,146.0,"['Comedy', 'Drama']",20.199057,en,5.7,390,0,38.68,1,2009,2000s (2000-2009),7,1,0,2,1
70000000,110.0,"['Thriller', 'Action', 'Drama']",26.123705,en,6.5,513,0,45.33,1,2007,2000s (2000-2009),8,1,0,3,1
72500000,116.0,['Comedy'],12.599836,en,6.2,491,0,45.2,1,2006,2000s (2000-2009),8,1,0,1,1
70000000,87.0,"['Comedy', 'Family', 'Romance', 'Fantasy']",13.543053,en,4.9,410,0,38.3,1,2001,2000s (2000-2009),6,1,0,4,1
72000000,125.0,"['Drama', 'War']",32.227223,en,6.6,765,0,46.86,1,2005,2000s (2000-2009),11,0,1,2,1
75000000,87.0,"['Animation', 'Comedy', 'Family']",46.875375,en,6.9,2264,0,67.17,2,2007,2000s (2000-2009),7,1,0,3,1
72000000,152.0,"['Drama', 'Romance']",11.215702,en,6.6,188,0,42.28,1,2001,2000s (2000-2009),12,0,1,2,1
94000000,116.0,['Action'],8.468586,en,4.5,179,0,29.59,0,2001,2000s (2000-2009),4,0,0,1,1
74500000,109.0,"['Adventure', 'Drama', 'Family']",8.884318,en,6.9,180,0,44.79,1,2004,2000s (2000-2009),4,0,0,3,1
60000000,108.0,"['Drama', 'Mystery', 'Thriller']",27.491891,en,6.2,1071,0,52.78,1,2004,2000s (2000-2009),7,1,0,3,1
71000000,85.0,"['Comedy', 'Family', 'Fantasy']",21.462935,en,5.4,686,0,46.99,1,1998,Moderne (1980-1999),6,1,0,3,1
72000000,106.0,"['Drama', 'Thriller', 'Science Fiction', 'Mystery']",28.848187,en,6.4,1599,0,58.3,1,2002,2000s (2000-2009),8,1,0,4,1
120000000,117.0,"['Animation', 'Adventure', 'Comedy', 'Family']",82.643036,en,6.6,3877,0,59.41,1,2006,2000s (2000-2009),6,1,0,4,1
70000000,116.0,"['Comedy', 'Romance']",20.230535,en,5.7,455,0,49.49,1,1999,Moderne (1980-1999),7,1,0,2,1
70000000,124.0,"['Action', 'Adventure', 'Thriller']",46.217769,en,5.8,1424,0,51.31,1,2002,2000s (2000-2009),8,1,0,3,1
74000000,93.0,"['Animation', 'Adventure', 'Comedy', 'Family']",36.952268,en,5.8,719,0,51.13,1,2015,2010s+ (2010+),2,0,0,4,1
80000000,117.0,"['Action', 'Thriller']",16.411345,en,6.4,470,0,51.65,1,1996,Moderne (1980-1999),11,0,1,2,1
70000000,144.0,"['Adventure', 'Fantasy', 'Comedy', 'Family']",33.648404,en,6.6,1532,0,55.86,1,1991,Moderne (1980-1999),12,0,1,4,1
70000000,124.0,"['Action', 'Thriller']",57.69847,en,6.6,1896,0,55.66,1,1990,Moderne (1980-1999),7,1,0,2,1
80000000,117.0,"['Action', 'Thriller', 'Crime']",34.052253,en,5.8,770,0,42.58,1,2003,2000s (2000-2009),8,1,0,3,1
68000000,136.0,"['Drama', 'Mystery', 'Romance', 'Science Fiction', 'Thriller']",27.299301,en,6.5,1078,0,50.7,1,2001,2000s (2000-2009),12,0,1,5,1
75000000,110.0,"['Drama', 'Thriller', 'Fantasy', 'Mystery']",20.219385,en,5.3,409,0,35.51,1,2006,2000s (2000-2009),7,1,0,4,1
